FIPS,Primary County Coordinates,County,City,Year,Estimate
1912720,"(41.2185073, -93.3277207)",Lucas ,Chariton,July 02 2012,4253
1920125,"(41.2185073, -93.3277207)",Lucas ,Derby,July 02 2012,113
1947100,"(41.0293738, -93.3277207)",Lucas ,Lucas,July 02 2012,213
1969285,"(41.0293738, -93.3277207)",Lucas ,Russell,July 02 2012,544
1985935,"(41.0293738, -93.3277207)",Lucas ,Williamson,July 02 2012,150
1999990,"(41.0293738, -93.3277207)",Lucas ,Balance of Lucas County,July 02 2012,3481
1901675,"(41.0293738, -96.2102924)",Lyon ,Alvord,July 02 2012,200
1921900,"(41.0293738, -96.2102924)",Lyon ,Doon,July 02 2012,598
1930225,"(43.380497, -96.2102924)",Lyon ,George,July 02 2012,1102
1938415,"(43.380497, -96.2102924)",Lyon ,Inwood,July 02 2012,827
1943410,"(43.380497, -96.2102924)",Lyon ,Larchwood,July 02 2012,861
1944670,"(43.380497, -96.2102924)",Lyon ,Lester,July 02 2012,299
1945795,"(43.380497, -96.2102924)",Lyon ,Little Rock,July 02 2012,459
1968160,"(43.380497, -96.2102924)",Lyon ,Rock Rapids,July 02 2012,2575
1999990,"(43.380497, -96.2102924)",Lyon ,Balance of Lyon County,July 02 2012,4851
1906490,"(43.380497, -94.0155619)",Madison ,Bevington (pt.),July 02 2012,57
1923340,"(43.380497, -94.0155619)",Madison ,Earlham,July 02 2012,1425
1923790,"(41.3307142, -94.0155619)",Madison ,East Peru,July 02 2012,124
1948180,"(41.3307142, -94.0155619)",Madison ,Macksburg,July 02 2012,112
1961860,"(41.3307142, -94.0155619)",Madison ,Patterson,July 02 2012,154
1969915,"(41.3307142, -94.0155619)",Madison ,St. Charles,July 02 2012,644
1979140,"(41.3307142, -94.0155619)",Madison ,Truro,July 02 2012,490
1983910,"(41.3307142, -94.0155619)",Madison ,West Des Moines (pt.),July 02 2012,1
1986520,"(41.3307142, -94.0155619)",Madison ,Winterset,July 02 2012,5156
1999990,"(41.3307142, -94.0155619)",Madison ,Balance of Madison County,July 02 2012,7476
1904555,"(41.3307142, -92.6409094)",Mahaska ,Barnes City (pt.),July 02 2012,159
1905050,"(41.3307142, -92.6409094)",Mahaska ,Beacon,July 02 2012,491
1923970,"(41.3352035, -92.6409094)",Mahaska ,Eddyville (pt.),July 02 2012,224
1929190,"(41.3352035, -92.6409094)",Mahaska ,Fremont,July 02 2012,743
1940890,"(41.3352035, -92.6409094)",Mahaska ,Keomah Village,July 02 2012,84
1944310,"(41.3352035, -92.6409094)",Mahaska ,Leighton,July 02 2012,162
1956460,"(41.3352035, -92.6409094)",Mahaska ,New Sharon,July 02 2012,1301
1959925,"(41.3352035, -92.6409094)",Mahaska ,Oskaloosa,July 02 2012,11536
1962040,"(41.3352035, -92.6409094)",Mahaska ,Pella (pt.),July 02 2012,1
1968700,"(41.3352035, -92.6409094)",Mahaska ,Rose Hill,July 02 2012,169
1979815,"(41.3352035, -92.6409094)",Mahaska ,University Park,July 02 2012,486
1999990,"(41.3352035, -92.6409094)",Mahaska ,Balance of Mahaska County,July 02 2012,7063
1909730,"(41.3352035, -93.0994367)",Marion ,Bussey,July 02 2012,423
1933870,"(41.3344515, -93.0994367)",Marion ,Hamilton,July 02 2012,130
1934860,"(41.3344515, -93.0994367)",Marion ,Harvey,July 02 2012,235
1942015,"(41.3344515, -93.0994367)",Marion ,Knoxville,July 02 2012,7264
1950070,"(41.3344515, -93.0994367)",Marion ,Marysville,July 02 2012,66
1950935,"(41.3344515, -93.0994367)",Marion ,Melcher-Dallas,July 02 2012,1281
1962040,"(41.3344515, -93.0994367)",Marion ,Pella (pt.),July 02 2012,10359
1963750,"(41.3344515, -93.0994367)",Marion ,Pleasantville,July 02 2012,1694
1976665,"(41.3344515, -93.0994367)",Marion ,Swan,July 02 2012,72
1999990,"(41.3344515, -93.0994367)",Marion ,Balance of Marion County,July 02 2012,11791
1900955,"(41.3344515, -92.9987706)",Marshall ,Albion,July 02 2012,509
1914160,"(42.0358499, -92.9987706)",Marshall ,Clemons,July 02 2012,150
1927255,"(42.0358499, -92.9987706)",Marshall ,Ferguson,July 02 2012,127
1930900,"(42.0358499, -92.9987706)",Marshall ,Gilman,July 02 2012,511
1935220,"(42.0358499, -92.9987706)",Marshall ,Haverhill,July 02 2012,175
1943680,"(42.0358499, -92.9987706)",Marshall ,Laurel,July 02 2012,242
1944220,"(42.0358499, -92.9987706)",Marshall ,Le Grand (pt.),July 02 2012,944
1945660,"(42.0358499, -92.9987706)",Marshall ,Liscomb,July 02 2012,305
1949755,"(42.0358499, -92.9987706)",Marshall ,Marshalltown,July 02 2012,27843
1950880,"(42.0358499, -92.9987706)",Marshall ,Melbourne,July 02 2012,837
1966540,"(42.0358499, -92.9987706)",Marshall ,Rhodes,July 02 2012,309
1969780,"(42.0358499, -92.9987706)",Marshall ,St. Anthony,July 02 2012,103
1975135,"(42.0358499, -92.9987706)",Marshall ,State Center,July 02 2012,1478
1999990,"(42.0358499, -92.9987706)",Marshall ,Balance of Marshall County,July 02 2012,7520
1925500,"(42.0358499, -95.6213267)",Mills ,Emerson,July 02 2012,430
1931350,"(41.0334523, -95.6213267)",Mills ,Glenwood,July 02 2012,5238
1934995,"(41.0334523, -95.6213267)",Mills ,Hastings,July 02 2012,150
1935715,"(41.0334523, -95.6213267)",Mills ,Henderson,July 02 2012,182
1948720,"(41.0334523, -95.6213267)",Mills ,Malvern,July 02 2012,1119
1960825,"(41.0334523, -95.6213267)",Mills ,Pacific Junction,July 02 2012,460
1973155,"(41.0334523, -95.6213267)",Mills ,Silver City,July 02 2012,242
1976935,"(41.0334523, -95.6213267)",Mills ,Tabor (pt.),July 02 2012,83
1999990,"(41.0334523, -95.6213267)",Mills ,Balance of Mills County,July 02 2012,6949
1911035,"(41.0334523, -92.7890315)",Mitchell ,Carpenter,July 02 2012,108
1948045,"(43.3564124, -92.7890315)",Mitchell ,McIntire,July 02 2012,121
1952905,"(43.3564124, -92.7890315)",Mitchell ,Mitchell,July 02 2012,137
1959520,"(43.3564124, -92.7890315)",Mitchell ,Orchard,July 02 2012,71
1959745,"(43.3564124, -92.7890315)",Mitchell ,Osage,July 02 2012,3635
1966585,"(43.3564124, -92.7890315)",Mitchell ,Riceville (pt.),July 02 2012,472
1969735,"(43.3564124, -92.7890315)",Mitchell ,St. Ansgar,July 02 2012,1120
1974820,"(43.3564124, -92.7890315)",Mitchell ,Stacyville,July 02 2012,475
1999990,"(43.3564124, -92.7890315)",Mitchell ,Balance of Mitchell County,July 02 2012,4607
1906940,"(43.3564124, -95.9599235)",Monona ,Blencoe,July 02 2012,221
1911530,"(42.0516663, -95.9599235)",Monona ,Castana,July 02 2012,140
1949170,"(42.0516663, -95.9599235)",Monona ,Mapleton,July 02 2012,1238
1953850,"(42.0516663, -95.9599235)",Monona ,Moorhead,July 02 2012,223
1959115,"(42.0516663, -95.9599235)",Monona ,Onawa,July 02 2012,2948
1968385,"(42.0516663, -95.9599235)",Monona ,Rodney,July 02 2012,59
1973785,"(42.0516663, -95.9599235)",Monona ,Soldier,July 02 2012,171
1979185,"(42.0516663, -95.9599235)",Monona ,Turin,July 02 2012,67
1979995,"(42.0516663, -95.9599235)",Monona ,Ute,July 02 2012,365
1985215,"(42.0516663, -95.9599235)",Monona ,Whiting,July 02 2012,752
1999990,"(42.0516663, -95.9599235)",Monona ,Balance of Monona County,July 02 2012,2954
1900910,"(42.0516663, -92.8689877)",Monroe ,Albia,July 02 2012,3820
1923970,"(41.0297826, -92.8689877)",Monroe ,Eddyville (pt.),July 02 2012,0
1946830,"(41.0297826, -92.8689877)",Monroe ,Lovilia,July 02 2012,539
1950970,"(41.0297826, -92.8689877)",Monroe ,Melrose,July 02 2012,113
1953985,"(41.0297826, -92.8689877)",Monroe ,Moravia (pt.),July 02 2012,2
1999990,"(41.0297826, -92.8689877)",Monroe ,Balance of Monroe County,July 02 2012,3592
1914880,"(41.0297826, -95.1563758)",Montgomery ,Coburg,July 02 2012,41
1924915,"(41.03014, -95.1563758)",Montgomery ,Elliott,July 02 2012,344
1932295,"(41.03014, -95.1563758)",Montgomery ,Grant,July 02 2012,91
1966135,"(41.03014, -95.1563758)",Montgomery ,Red Oak,July 02 2012,5646
1975000,"(41.03014, -95.1563758)",Montgomery ,Stanton,July 02 2012,671
1980985,"(41.03014, -95.1563758)",Montgomery ,Villisca,July 02 2012,1231
1999990,"(41.03014, -95.1563758)",Montgomery ,Balance of Montgomery County,July 02 2012,2543
1903385,"(41.03014, -91.1127562)",Muscatine ,Atalissa,July 02 2012,307
1907075,"(41.4839221, -91.1127562)",Muscatine ,Blue Grass (pt.),July 02 2012,18
1915645,"(41.4839221, -91.1127562)",Muscatine ,Conesville,July 02 2012,428
1922980,"(41.4839221, -91.1127562)",Muscatine ,Durant (pt.),July 02 2012,8
1929280,"(41.4839221, -91.1127562)",Muscatine ,Fruitland,July 02 2012,980
1955110,"(41.4839221, -91.1127562)",Muscatine ,Muscatine,July 02 2012,23850
1956685,"(41.4839221, -91.1127562)",Muscatine ,Nichols,July 02 2012,373
1975450,"(41.4839221, -91.1127562)",Muscatine ,Stockton,July 02 2012,198
1981705,"(41.4839221, -91.1127562)",Muscatine ,Walcott (pt.),July 02 2012,0
1984315,"(41.4839221, -91.1127562)",Muscatine ,West Liberty,July 02 2012,3751
1986070,"(41.4839221, -91.1127562)",Muscatine ,Wilton (pt.),July 02 2012,2788
1999990,"(41.4839221, -91.1127562)",Muscatine ,Balance of Muscatine County,July 02 2012,10183
1902530,"(41.4839221, -95.6248784)",O'Brien ,Archer,July 02 2012,129
1910090,"(43.0837527, -95.6248784)",O'Brien ,Calumet,July 02 2012,169
1934725,"(43.0837527, -95.6248784)",O'Brien ,Hartley,July 02 2012,1645
1961905,"(43.0837527, -95.6248784)",O'Brien ,Paullina,July 02 2012,1036
1964650,"(43.0837527, -95.6248784)",O'Brien ,Primghar,July 02 2012,891
1970410,"(43.0837527, -95.6248784)",O'Brien ,Sanborn,July 02 2012,1386
1972390,"(43.0837527, -95.6248784)",O'Brien ,Sheldon (pt.),July 02 2012,4948
1976485,"(43.0837527, -95.6248784)",O'Brien ,Sutherland,July 02 2012,632
1999990,"(43.0837527, -95.6248784)",O'Brien ,Balance of O'Brien County,July 02 2012,3325
1903295,"(43.0837527, -95.6236852)",Osceola ,Ashton,July 02 2012,436
1934635,"(43.3785704, -95.6236852)",Osceola ,Harris,July 02 2012,163
1951060,"(43.3785704, -95.6236852)",Osceola ,Melvin,July 02 2012,206
1958530,"(43.3785704, -95.6236852)",Osceola ,Ocheyedan,July 02 2012,469
1972975,"(43.3785704, -95.6236852)",Osceola ,Sibley,July 02 2012,2678
1999990,"(43.3785704, -95.6236852)",Osceola ,Balance of Osceola County,July 02 2012,2228
1906895,"(43.3785704, -95.1501747)",Page ,Blanchard,July 02 2012,37
1907930,"(40.7391444, -95.1501747)",Page ,Braddyville,July 02 2012,156
1913575,"(40.7391444, -95.1501747)",Page ,Clarinda,July 02 2012,5533
1914970,"(40.7391444, -95.1501747)",Page ,Coin,July 02 2012,190
1915105,"(40.7391444, -95.1501747)",Page ,College Springs,July 02 2012,210
1925815,"(40.7391444, -95.1501747)",Page ,Essex,July 02 2012,782
1935760,"(40.7391444, -95.1501747)",Page ,Hepburn,July 02 2012,23
1957045,"(40.7391444, -95.1501747)",Page ,Northboro,July 02 2012,57
1971895,"(40.7391444, -95.1501747)",Page ,Shambaugh,July 02 2012,188
1972525,"(40.7391444, -95.1501747)",Page ,Shenandoah (pt.),July 02 2012,5088
1987420,"(40.7391444, -95.1501747)",Page ,Yorktown,July 02 2012,84
1999990,"(40.7391444, -95.1501747)",Page ,Balance of Page County,July 02 2012,3402
1904105,"(40.7391444, -94.6781371)",Palo Alto ,Ayrshire,July 02 2012,141
1917895,"(43.0820643, -94.6781371)",Palo Alto ,Curlew,July 02 2012,57
1917985,"(43.0820643, -94.6781371)",Palo Alto ,Cylinder,July 02 2012,87
1925590,"(43.0820643, -94.6781371)",Palo Alto ,Emmetsburg,July 02 2012,3846
1931800,"(43.0820643, -94.6781371)",Palo Alto ,Graettinger,July 02 2012,831
1948585,"(43.0820643, -94.6781371)",Palo Alto ,Mallard,July 02 2012,271
1968340,"(43.0820643, -94.6781371)",Palo Alto ,Rodman,July 02 2012,45
1969330,"(43.0820643, -94.6781371)",Palo Alto ,Ruthven,July 02 2012,719
1983550,"(43.0820643, -94.6781371)",Palo Alto ,West Bend (pt.),July 02 2012,755
1999990,"(43.0820643, -94.6781371)",Palo Alto ,Balance of Palo Alto County,July 02 2012,2529
1900775,"(43.0820643, -96.2140431)",Plymouth ,Akron,July 02 2012,1470
1908875,"(42.7378346, -96.2140431)",Plymouth ,Brunsville,July 02 2012,150
1916950,"(42.7378346, -96.2140431)",Plymouth ,Craig,July 02 2012,88
1936480,"(42.7378346, -96.2140431)",Plymouth ,Hinton,July 02 2012,948
1941385,"(42.7378346, -96.2140431)",Plymouth ,Kingsley,July 02 2012,1389
1944400,"(42.7378346, -96.2140431)",Plymouth ,Le Mars,July 02 2012,9793
1951375,"(42.7378346, -96.2140431)",Plymouth ,Merrill,July 02 2012,745
1960780,"(42.7378346, -96.2140431)",Plymouth ,Oyens,July 02 2012,102
1966405,"(42.7378346, -96.2140431)",Plymouth ,Remsen,July 02 2012,1650
1973335,"(42.7378346, -96.2140431)",Plymouth ,Sioux City (pt.),July 02 2012,6
1975945,"(42.7378346, -96.2140431)",Plymouth ,Struble,July 02 2012,77
1984090,"(42.7378346, -96.2140431)",Plymouth ,Westfield,July 02 2012,131
1999990,"(42.7378346, -96.2140431)",Plymouth ,Balance of Plymouth County,July 02 2012,8339
1928245,"(42.7378346, -94.6787466)",Pocahontas ,Fonda,July 02 2012,613
1930945,"(42.7341351, -94.6787466)",Pocahontas ,Gilmore City (pt.),July 02 2012,221
1935130,"(42.7341351, -94.6787466)",Pocahontas ,Havelock,July 02 2012,136
1943725,"(42.7341351, -94.6787466)",Pocahontas ,Laurens,July 02 2012,1233
1961050,"(42.7341351, -94.6787466)",Pocahontas ,Palmer,July 02 2012,162
1963840,"(42.7341351, -94.6787466)",Pocahontas ,Plover,July 02 2012,76
1963975,"(42.7341351, -94.6787466)",Pocahontas ,Pocahontas,July 02 2012,1757
1968520,"(42.7341351, -94.6787466)",Pocahontas ,Rolfe,July 02 2012,572
1980535,"(42.7341351, -94.6787466)",Pocahontas ,Varina,July 02 2012,70
1999990,"(42.7341351, -94.6787466)",Pocahontas ,Balance of Pocahontas County,July 02 2012,2321
1901180,"(42.7341351, -93.5735335)",Polk ,Alleman,July 02 2012,445
1901630,"(41.6855048, -93.5735335)",Polk ,Altoona,July 02 2012,15643
1902305,"(41.6855048, -93.5735335)",Polk ,Ankeny,July 02 2012,48338
1907390,"(41.6855048, -93.5735335)",Polk ,Bondurant,July 02 2012,4338
1910765,"(41.6855048, -93.5735335)",Polk ,Carlisle (pt.),July 02 2012,89
1914520,"(41.6855048, -93.5735335)",Polk ,Clive (pt.),July 02 2012,11123
1921000,"(41.6855048, -93.5735335)",Polk ,Des Moines (pt.),July 02 2012,209496
1924735,"(41.6855048, -93.5735335)",Polk ,Elkhart,July 02 2012,702
1932160,"(41.6855048, -93.5735335)",Polk ,Granger (pt.),July 02 2012,226
1933060,"(41.6855048, -93.5735335)",Polk ,Grimes (pt.),July 02 2012,9180
1939765,"(41.6855048, -93.5735335)",Polk ,Johnston,July 02 2012,18190
1952950,"(41.6855048, -93.5735335)",Polk ,Mitchellville (pt.),July 02 2012,2251
1957675,"(41.6855048, -93.5735335)",Polk ,Norwalk (pt.),July 02 2012,0
1963525,"(41.6855048, -93.5735335)",Polk ,Pleasant Hill,July 02 2012,9145
1964020,"(41.6855048, -93.5735335)",Polk ,Polk City,July 02 2012,3696
1969240,"(41.6855048, -93.5735335)",Polk ,Runnells,July 02 2012,519
1972345,"(41.6855048, -93.5735335)",Polk ,Sheldahl (pt.),July 02 2012,137
1979950,"(41.6855048, -93.5735335)",Polk ,Urbandale (pt.),July 02 2012,33047
1983910,"(41.6855048, -93.5735335)",Polk ,West Des Moines (pt.),July 02 2012,44522
1986250,"(41.6855048, -93.5735335)",Polk ,Windsor Heights,July 02 2012,4957
1999990,"(41.6855048, -93.5735335)",Polk ,Balance of Polk County,July 02 2012,27777
1903970,"(41.6855048, -95.5423935)",Pottawattamie ,Avoca,July 02 2012,1508
1911170,"(41.3366123, -95.5423935)",Pottawattamie ,Carson,July 02 2012,804
1911215,"(41.3366123, -95.5423935)",Pottawattamie ,Carter Lake,July 02 2012,3763
1916860,"(41.3366123, -95.5423935)",Pottawattamie ,Council Bluffs,July 02 2012,62130
1917175,"(41.3366123, -95.5423935)",Pottawattamie ,Crescent,July 02 2012,612
1934005,"(41.3366123, -95.5423935)",Pottawattamie ,Hancock,July 02 2012,195
1947865,"(41.3366123, -95.5423935)",Pottawattamie ,McClelland,July 02 2012,150
1947955,"(41.3366123, -95.5423935)",Pottawattamie ,Macedonia,July 02 2012,244
1952590,"(41.3366123, -95.5423935)",Pottawattamie ,Minden,July 02 2012,592
1955560,"(41.3366123, -95.5423935)",Pottawattamie ,Neola,July 02 2012,850
1958080,"(41.3366123, -95.5423935)",Pottawattamie ,Oakland,July 02 2012,1509
1972300,"(41.3366123, -95.5423935)",Pottawattamie ,Shelby (pt.),July 02 2012,23
1978825,"(41.3366123, -95.5423935)",Pottawattamie ,Treynor,July 02 2012,922
1979500,"(41.3366123, -95.5423935)",Pottawattamie ,Underwood,July 02 2012,934
1982065,"(41.3366123, -95.5423935)",Pottawattamie ,Walnut,July 02 2012,779
1999990,"(41.3366123, -95.5423935)",Pottawattamie ,Balance of Pottawattamie County,July 02 2012,17872
1904555,"(41.3366123, -92.5314684)",Poweshiek ,Barnes City (pt.),July 02 2012,17
1908695,"(41.6864422, -92.5314684)",Poweshiek ,Brooklyn,July 02 2012,1468
1919495,"(41.6864422, -92.5314684)",Poweshiek ,Deep River,July 02 2012,277
1933105,"(41.6864422, -92.5314684)",Poweshiek ,Grinnell,July 02 2012,9125
1933285,"(41.6864422, -92.5314684)",Poweshiek ,Guernsey,July 02 2012,63
1934770,"(41.6864422, -92.5314684)",Poweshiek ,Hartwick,July 02 2012,85
1948540,"(41.6864422, -92.5314684)",Poweshiek ,Malcom,July 02 2012,285
1953490,"(41.6864422, -92.5314684)",Poweshiek ,Montezuma,July 02 2012,1448
1971355,"(41.6864422, -92.5314684)",Poweshiek ,Searsboro,July 02 2012,147
1980805,"(41.6864422, -92.5314684)",Poweshiek ,Victor (pt.),July 02 2012,114
1999990,"(41.6864422, -92.5314684)",Poweshiek ,Balance of Poweshiek County,July 02 2012,5737
1905095,"(41.6864422, -94.2439719)",Ringgold ,Beaconsfield,July 02 2012,15
1905905,"(40.7352023, -94.2439719)",Ringgold ,Benton,July 02 2012,43
1913980,"(40.7352023, -94.2439719)",Ringgold ,Clearfield (pt.),July 02 2012,6
1919810,"(40.7352023, -94.2439719)",Ringgold ,Delphos,July 02 2012,25
1921270,"(40.7352023, -94.2439719)",Ringgold ,Diagonal,July 02 2012,326
1925005,"(40.7352023, -94.2439719)",Ringgold ,Ellston,July 02 2012,42
1940350,"(40.7352023, -94.2439719)",Ringgold ,Kellerton,July 02 2012,312
1948675,"(40.7352023, -94.2439719)",Ringgold ,Maloy,July 02 2012,29
1954480,"(40.7352023, -94.2439719)",Ringgold ,Mount Ayr,July 02 2012,1688
1966000,"(40.7352023, -94.2439719)",Ringgold ,Redding,July 02 2012,81
1971940,"(40.7352023, -94.2439719)",Ringgold ,Shannon City (pt.),July 02 2012,5
1978195,"(40.7352023, -94.2439719)",Ringgold ,Tingley,July 02 2012,182
1999990,"(40.7352023, -94.2439719)",Ringgold ,Balance of Ringgold County,July 02 2012,2328
1903610,"(40.7352023, -95.1053946)",Sac ,Auburn,July 02 2012,317
1923475,"(42.3862604, -95.1053946)",Sac ,Early,July 02 2012,545
1942690,"(42.3862604, -95.1053946)",Sac ,Lake View,July 02 2012,1131
1947730,"(42.3862604, -95.1053946)",Sac ,Lytton (pt.),July 02 2012,269
1955515,"(42.3862604, -95.1053946)",Sac ,Nemaha,July 02 2012,84
1958575,"(42.3862604, -95.1053946)",Sac ,Odebolt,July 02 2012,992
1969645,"(42.3862604, -95.1053946)",Sac ,Sac City,July 02 2012,2178
1971085,"(42.3862604, -95.1053946)",Sac ,Schaller,July 02 2012,759
1982020,"(42.3862604, -95.1053946)",Sac ,Wall Lake,July 02 2012,813
1999990,"(42.3862604, -95.1053946)",Sac ,Balance of Sac County,July 02 2012,3089
1906355,"(42.3862604, -90.6232428)",Scott ,Bettendorf,July 02 2012,34223
1907075,"(41.6370978, -90.6232428)",Scott ,Blue Grass (pt.),July 02 2012,1539
1909235,"(41.6370978, -90.6232428)",Scott ,Buffalo,July 02 2012,1288
1919000,"(41.6370978, -90.6232428)",Scott ,Davenport,July 02 2012,101462
1921540,"(41.6370978, -90.6232428)",Scott ,Dixon,July 02 2012,246
1921720,"(41.6370978, -90.6232428)",Scott ,Donahue,July 02 2012,363
1922980,"(41.6370978, -90.6232428)",Scott ,Durant (pt.),July 02 2012,93
1924600,"(41.6370978, -90.6232428)",Scott ,Eldridge,July 02 2012,5899
1944085,"(41.6370978, -90.6232428)",Scott ,Le Claire,July 02 2012,3868
1946425,"(41.6370978, -90.6232428)",Scott ,Long Grove,July 02 2012,822
1947820,"(41.6370978, -90.6232428)",Scott ,McCausland,July 02 2012,309
1950655,"(41.6370978, -90.6232428)",Scott ,Maysville,July 02 2012,178
1956280,"(41.6370978, -90.6232428)",Scott ,New Liberty,July 02 2012,141
1961365,"(41.6370978, -90.6232428)",Scott ,Panorama Park,July 02 2012,133
1964740,"(41.6370978, -90.6232428)",Scott ,Princeton,July 02 2012,914
1967350,"(41.6370978, -90.6232428)",Scott ,Riverdale,July 02 2012,410
1981705,"(41.6370978, -90.6232428)",Scott ,Walcott (pt.),July 02 2012,1623
1999990,"(41.6370978, -90.6232428)",Scott ,Balance of Scott County,July 02 2012,15329
1919585,"(41.6370978, -95.3102113)",Shelby ,Defiance,July 02 2012,283
1923385,"(41.6850926, -95.3102113)",Shelby ,Earling,July 02 2012,436
1924780,"(41.6850926, -95.3102113)",Shelby ,Elk Horn,July 02 2012,653
1934500,"(41.6850926, -95.3102113)",Shelby ,Harlan,July 02 2012,5084
1939000,"(41.6850926, -95.3102113)",Shelby ,Irwin,July 02 2012,337
1941520,"(41.6850926, -95.3102113)",Shelby ,Kirkman,July 02 2012,63
1961275,"(41.6850926, -95.3102113)",Shelby ,Panama,July 02 2012,219
1964200,"(41.6850926, -95.3102113)",Shelby ,Portsmouth,July 02 2012,193
1972300,"(41.6850926, -95.3102113)",Shelby ,Shelby (pt.),July 02 2012,611
1977430,"(41.6850926, -95.3102113)",Shelby ,Tennant,July 02 2012,67
1984540,"(41.6850926, -95.3102113)",Shelby ,Westphalia,July 02 2012,126
1999990,"(41.6850926, -95.3102113)",Shelby ,Balance of Shelby County,July 02 2012,4010
1901585,"(41.6850926, -96.1778827)",Sioux ,Alton,July 02 2012,1247
1907840,"(43.0826174, -96.1778827)",Sioux ,Boyden,July 02 2012,708
1912945,"(43.0826174, -96.1778827)",Sioux ,Chatsworth,July 02 2012,80
1932475,"(43.0826174, -96.1778827)",Sioux ,Granville,July 02 2012,317
1935265,"(43.0826174, -96.1778827)",Sioux ,Hawarden,July 02 2012,2561
