Jilly's Ice Cream,2,5,N/A,42.44477844,-73.2407608,Pittsfield,MA,44737,20
Sweet Frog Premium Frozen Yogurt,57,3.5,$,41.76082,-72.74271,West Hartford,CT,N/A,17
Cafe Sofia,112,3.5,$$,41.76134311,-72.74468878,West Hartford,CT,N/A,17
TCBY,7,4,$,41.8299876,-72.7351441,Bloomfield,CT,N/A,14
Jillie's Ice Cream Parlor,1,5,$,41.67303,-73.07364,Thomaston,CT,N/A,7
Farmington Miniature Golf & Ice Cream Parlor,24,3.5,$,41.7349205,-72.8375244,Farmington,CT,N/A,18
Gardner's Ice Cream & Coffee Shoppe,6,4.5,$,42.54498272,-73.36525619,Stephentown,NY,N/A,11
Friendly's,29,2.5,$$,42.3013382,-73.2427216,Lee,MA,N/A,12
Dairy Queen,7,3.5,$,41.809677,-73.121765,Torrington,CT,36383,8
Carvel Ice Cream,6,4.5,$,41.7871666,-73.11815643,Torrington,CT,36383,8
Chet's Italian Ice,6,5,N/A,41.67682,-72.79074,New Britain,CT,73206,16
Carvel-Ice Cream Bakery,5,4.5,$,41.59034,-73.1056,Watertown,CT,N/A,5
Praline's Ice Cream,6,4.5,$,41.62855111,-72.7563592,Berlin,CT,N/A,9
Pralines Ice Cream of Plainville,8,4,$$,41.67668876,-72.85127993,Plainville,CT,N/A,17
Abbydabby,19,3,$,41.78530502,-72.7481526,West Hartford,CT,N/A,18
Christopher's Homemade Ice Cream,37,4.5,$,42.1939335,-71.7643367,Millbury,MA,N/A,21
Quiet Corner Creamery,13,4.5,$,41.91228665,-71.9117285,Putnam,CT,N/A,5
Jimmy D's,28,4.5,$,42.1122876,-72.0979354,Sturbridge,MA,N/A,3
We-Li-Kit Ice Cream,31,4.5,$,41.84508133,-72.01457977,Pomfret Center,CT,N/A,5
Yoway Cafe & Frozen Yogurt,39,4.5,$,42.2577669,-71.8224842,Worcester,MA,181045,28
Bogey's Ice Cream,5,5,$,41.98273279,-71.83070675,Thompson,CT,N/A,6
West End Creamery,50,4,$$,42.12579536,-71.70059117,Whitinsville,MA,N/A,6
UConn Dairy Bar,151,4.5,$,41.81427383,-72.24581146,Storrs Mansfield,CT,N/A,9
Ronnies Seafood and Ice Cream,97,4.5,$$,42.176257,-71.874036,Auburn,MA,N/A,19
Sweet Evalina's Stand,56,4,$,41.95592499,-71.98175049,Woodstock,CT,N/A,7
Rota Spring Farm,113,5,$,42.41707271,-71.72945169,Sterling,MA,N/A,20
Gibson Brothers' Dairy Farm,30,4,$,42.24663544,-71.77117157,Worcester,MA,181045,30
Blue Coast Coffee,121,4.5,$,42.27599,-71.69716,Shrewsbury,MA,N/A,29
WooBerry,88,4,$,42.2708155,-71.8081968,Worcester,MA,181045,29
Sweet Kiwi Frozen Yogurt,8,4.5,$,42.0603964,-71.8637321,Webster,MA,N/A,7
Westview Farm Creamery,24,4.5,$,42.09952,-72.2844,Monson,MA,N/A,1
CoCo's Tropical Ice,22,4.5,$,42.2043369,-71.8370029,Auburn,MA,N/A,22
The Farmer's Cow Calfe & Creamery,59,4,$,41.7340918,-72.1992062,Mansfield,CT,N/A,8
Meola's Wayside Ice Cream,40,4,$$,42.35178,-71.78354,West Boylston,MA,N/A,26
Victoria Station,75,4,$$,41.91524506,-71.90880585,Putnam,CT,N/A,5
Ice Monster,7,4.5,$,41.80405651,-72.24075252,Mansfield,CT,N/A,9
Berry Fusion Frozen Yogurt,20,4.5,$,42.2733841,-71.8309784,Worcester,MA,181045,30
Swirls & Scoops,32,3.5,$,42.2147903,-71.6912003,North Grafton,MA,N/A,20
Ronnie's Ice Cream,14,3.5,$,42.17544937,-71.87371063,Auburn,MA,N/A,19
Hebert Candies,31,4.5,$$,42.260359,-71.6973639,Shrewsbury,MA,N/A,28
Fretzels,11,5,$,42.34691941,-71.78611502,West Boylston,MA,N/A,26
Sweet Caroline's,19,3.5,$,41.97557068,-71.62937164,Burrillville,RI,N/A,1
Cool Licks,6,4.5,$,42.26182781,-71.81278521,Worcester,MA,181045,29
Cold Stone Creamery,14,4,$$$,42.19517,-71.77619,Millbury,MA,N/A,21
Nourse Farm,12,4,$$,42.25063,-71.64895,Westborough,MA,N/A,18
Kimball Farm Ice Cream,79,3.5,$$,42.50683,-71.6904,Lancaster,MA,N/A,14
Star Dumplings,93,4,$$,42.19271,-71.75478,Millbury,MA,N/A,21
Ice Cream Depot,9,4,$,41.9534342,-72.3035913,Stafford Springs,CT,N/A,1
Hank's Dairy Bar,28,4,$,41.65566623,-71.92935906,Plainfield,CT,N/A,5
Tutti Frutti,18,4,$$,42.29199211,-71.80307086,Worcester,MA,181045,28
Dresser Hill's Clam Box,28,2.5,$$,42.09208,-71.97001,Charlton,MA,N/A,10
Madulka's Ice Cream,29,3,$,42.266991,-71.755264,Worcester,MA,181045,31
Janine's Frostee,22,3.5,$,42.2655487,-72.2197189,Ware,MA,N/A,1
Ra Ra's Ice Cream Parlor,14,4.5,$,41.7166408,-71.8930071,Moosup,CT,N/A,4
Pinecroft Dairy & Restaurant,28,3.5,$,42.3366233,-71.8006811,West Boylston,MA,N/A,25
George's Homemade Ice Cream,1,4,N/A,42.111187,-72.0950699,Sturbridge,MA,N/A,3
Oliver's Dairy Bar & Grill,16,4,$,41.7463869,-72.1665796,North Windham,CT,N/A,8
Dairy Queen,10,4,$,42.2499886,-71.9805679,Spencer,MA,N/A,6
Tastetea Rolls,24,3.5,$,42.25604,-71.82361,Worcester,MA,181045,28
iCraze Frozen Yogurt,41,3,$,42.27353181,-71.75327029,Shrewsbury,MA,N/A,32
Trombettas Farm,16,3.5,$$,42.3279686,-71.62110138,Northborough,MA,N/A,12
Friendly's,20,3,$$,42.18333817,-71.85853577,Auburn,MA,N/A,18
Froyoworld Uconn,13,4.5,$,41.80493746,-72.24395743,Storrs,CT,N/A,9
Friendly's,23,2,$$,42.05957405,-71.86518051,Webster,MA,N/A,6
Ashford Dairy Bar,4,4,$,41.87164,-72.12327,Ashford,CT,N/A,8
Dairy Twist,47,5,$,42.07698,-70.78167,Pembroke,MA,N/A,9
Heidi's Hollow Farm,22,4.5,$,42.07165527,-70.87622833,Hanson,MA,N/A,7
Nona's Homemade ice Cream,62,4.5,$,42.24175262,-70.88923645,Hingham,MA,N/A,7
Peaceful Meadows Ice Cream,111,4.5,$,42.0624847,-70.9503784,Whitman,MA,N/A,7
Quincy Creamery,56,4.5,$,42.24015045,-71.00370789,Quincy,MA,92271,19
Crescent Ridge Dairy,195,4,$$,42.128641,-71.148927,Sharon,MA,N/A,7
Peaceful Meadows Ice Cream,46,4.5,$,41.88929367,-70.92534637,Middleboro,MA,N/A,3
Peaceful Meadows Farm,29,4,$,41.96189158,-70.66926323,Plymouth,MA,N/A,7
Farfar's Danish Ice Cream Shop,51,4,$$,42.04894111,-70.68604253,Duxbury,MA,N/A,10
Frozen Freddies,71,4.5,$,42.24848673,-70.9841828,Quincy,MA,92271,20
LiL Duke's Ice Cream Shoppe,14,5,$$,42.107854,-70.761601,Pembroke,MA,N/A,8
Cupcake Charlie's,106,4,$$,41.96196633,-70.66745243,Plymouth,MA,N/A,7
Toscanini's Ice Cream,1407,4.5,$$,42.36349705,-71.09905735,Cambridge,MA,105162,24
Cookie Monstah - Food Truck,251,4.5,$,42.34965902,-71.07724964,Boston,MA,617594,26
MoooBerry Frozen Yogurt,21,5,$,41.947314,-71.074181,Raynham,MA,N/A,5
Erickson's Ice Cream,18,4,$$,41.833359,-70.751114,Carver,MA,N/A,8
Daddy's Dairy,32,4,$,42.1756143,-71.0487407,Randolph,MA,N/A,11
Dairy Freeze,74,4,$,42.25573166,-71.03123219,Quincy,MA,92271,22
FoMu,117,4.5,$$,42.342132,-71.075637,Boston,MA,617594,26
Acushnet Creamery Inc,34,5,$,41.69049072,-70.90328217,Acushnet,MA,N/A,10
Twin Acres Ice Cream Shoppe,41,4.5,$,41.766232,-70.517684,Sandwich,MA,N/A,11
Chill On Park,31,4.5,$,42.29864407,-71.06042087,Boston,MA,617594,27
Asack Turkey Farm & Dairy Bar Restaurant,36,4.5,$,42.02863143,-71.00815157,West Bridgewater,MA,N/A,8
Dairy Barn,19,4,$,42.18615341,-71.05636597,Randolph,MA,N/A,10
J.P. Licks,145,4.5,$,42.3470193,-71.0887018,Boston,MA,617594,26
Morano Gelato,85,4.5,$$,42.32128,-71.17611,Newton,MA,85146,19
JJ's Dairy Hut,23,4.5,$,42.24196083,-70.83414834,Cohasset,MA,N/A,6
Hough Many Scoops,8,5,$$,42.26781674,-70.95687658,Quincy,MA,92271,20
FoMu,413,4.5,$,42.3538588,-71.1370967,Allston,MA,N/A,22
FoMu,179,4.5,$$,42.314252,-71.1141346,Jamaica Plain,MA,N/A,25
Ice Cream Sandwich,63,4.5,$,41.76493,-70.50791,Sandwich,MA,N/A,12
Bramhall's Country Store,13,4.5,$$,41.9370575,-70.62992096,Plymouth,MA,N/A,7
Twist & Shake,38,4.5,$,42.3725047,-70.97088777,Winthrop,MA,N/A,17
White Mountain Creamery,139,4.5,$,42.34004788,-71.16742897,Chestnut Hill,MA,N/A,19
Fitzy's Wake & Shake,38,4.5,$,42.102744,-70.739919,Marshfield,MA,N/A,8
Skinner's Sugar House,16,4.5,$,42.03537538,-70.96008454,East Bridgewater,MA,N/A,7
Amorino Gelato,313,4,$$,42.34976,-71.08281,Boston,MA,617594,26
BerryLine,553,4.5,$,42.37117,-71.1146,Cambridge,MA,105162,22
Ziggy's,27,3.5,$,41.9604683,-70.6666489,Plymouth,MA,N/A,6
Sweet Frog Premium Frozen Yogurt,11,4.5,$$,42.09161812,-70.70515495,Marshfield,MA,N/A,7
Scoops the Ice Cream Shop,3,4.5,$,42.0227699,-70.6827469,Duxbury,MA,N/A,10
The Scoop N Scootery,120,4.5,$$,42.4033049,-71.139445,Arlington,MA,N/A,21
Twist & Shake,41,4.5,$,42.40698,-70.99154,Revere,MA,51755,23
Nona's Homemade Ice Cream,4,5,$,42.1950465,-70.72416745,Scituate,MA,N/A,5
Honeycomb Creamery,115,4,$$,42.38319778,-71.11985779,Cambridge,MA,105162,21
Daddy's Dairy,34,3.5,$,42.13643,-71.1014,Stoughton,MA,N/A,10
DiscoYo!,10,4.5,$$,42.067554,-71.088417,North Easton,MA,N/A,7
Christina's Homemade Ice Cream,682,4,$,42.37356421,-71.09835845,Cambridge,MA,105162,22
Bravo Pizzeria,70,4,$,42.24726945,-70.97984981,Quincy,MA,92271,18
Picco,1035,4,$$,42.34487511,-71.0705311,Boston,MA,617594,26
Ice Cream Cafe,87,4.5,$,41.79113875,-69.98676152,Orleans,MA,N/A,29
Sundae School Ice Cream,58,4.5,$$,41.78528,-69.96714,Orleans,MA,N/A,29
Nauset Ice Cream,44,4,$,41.85663223,-69.9861908,Eastham,MA,N/A,22
Emack and Bolio's,15,4,$,41.93893051,-70.03177643,Wellfleet,MA,N/A,8
Buffy's Ice Cream Shop,45,4,$$$,41.6795199,-69.9558,Chatham,MA,N/A,22
Emack & Bolio Ice Cream,25,4.5,$$,41.79046482,-69.98927236,Orleans,MA,N/A,29
PJ's Family Restaurant,203,4,$$,41.9351,-70.02023,Wellfleet,MA,N/A,8
Bob's Sub & Cone,35,3.5,$$,41.952309,-70.033017,South Wellfleet,MA,N/A,8
Arnold's Restaurant,458,4,$$,41.843766,-69.982592,Eastham,MA,N/A,22
The Local Scoop,39,4,$,41.79402559,-69.98462187,Orleans,MA,N/A,29
Emack & Bolio's Ice Cream and Yogurt,24,4,$,41.67970752,-69.95927998,Chatham,MA,N/A,22
Ben & Jerry's Scoop Shop,29,4,$,41.85512924,-69.98644257,North Eastham,MA,N/A,22
Short 'n' Sweet,22,4.5,$,41.68392,-70.01816,Chatham,MA,N/A,24
Cobie's,70,4,$$,41.77363968,-70.03886414,Brewster,MA,N/A,29
Mandy's Cape Creamery,22,3.5,$,41.797642,-69.9840834,Orleans,MA,N/A,23
Liam's At Nauset Beach,55,4,$$,41.7885524,-69.9371147,East Orleans,MA,N/A,29
Brick Block Ice Cream Shop,11,3,$$,41.68154,-69.95407,Chatham,MA,N/A,22
Chillers,6,4.5,$$,41.682389,-69.9916932,Chatham,MA,N/A,24
Wellfleet Dairy Bar & Grill,9,3,$$,41.87802,-69.99027,Wellfleet,MA,N/A,22
Poit's Ice Cream,6,3,$$$,41.8674698,-69.9843369,Eastham,MA,N/A,22
Face Rock Creamery,144,4.5,$,43.1189978,-124.408448,Bandon,OR,3066,2
Cone Amor,3,3.5,$,42.42100143,-124.4188309,Gold Beach,OR,2253,2
All American Ice Cream & Frozen Yogurt,2,5,N/A,43.17530125,-124.1899037,Coquille,OR,3866,2
Sweet Cream,18,5,$,42.3267552,-122.8706853,Medford,OR,74907,24
Phil's Frosty,36,3.5,$,42.61938,-122.8103,Shady Cove,OR,2904,1
Rogue Eats,21,3.5,$$,42.32522808,-122.8706871,Medford,OR,74907,24
The Scoop Shoppe,7,4,$$,42.31391907,-122.9660645,Jacksonville,OR,2785,24
Yogurt Hut South Medford,17,4,$,42.3117485,-122.8540573,Medford,OR,74907,25
Cold Stone Creamery,16,3,$$,42.33206503,-122.8660713,Medford,OR,74907,24
Tommy's All American Burger Co,16,3.5,$,43.02399496,-123.2879831,Myrtle Creek,OR,3439,2
Dairy Queen,9,3.5,$,42.31648366,-122.8532475,Medford,OR,74907,24
Yogurt Hut - North Medford,12,2,$,42.34319835,-122.8827205,Medford,OR,74907,24
Dairy Queen,11,2.5,$$$,42.42793992,-122.8493303,White City,OR,N/A,22
Baskin-Robbins 31 Ice Cream Stores,8,2.5,$,42.34069,-122.87002,Medford,OR,74907,24
All American Frozen Yogurt,2,1,$,42.34337,-122.8767,Medford,OR,74907,24
DQ Chill & Grill Restaurant,5,3,$,42.32412,-122.89441,Medford,OR,74907,24
Dairy Queen,13,2,$,42.32412,-122.89441,Medford,OR,74907,24
R & D Market,11,3.5,$$,43.21774292,-121.784256,Chemult,OR,N/A,2
South Shore Pizza,15,3.5,$$$,43.0653,-121.84992,Diamond Lake,OR,N/A,2
Cloverleaf Creamery,21,5,$$,42.597751,-114.758544,Buhl,ID,4122,1
Fudge Factory Grill & Ice Cream,12,3.5,$,42.95264,-115.29916,Glenns Ferry,ID,1319,1
Gossner's Magic Valley Chalet,3,3.5,N/A,42.54718612,-113.7609034,Heyburn,ID,3089,2
Jungle Retreat,12,4.5,$,42.87711629,-112.4555372,Pocatello,ID,54255,5
Old Town Ice Cream and Candy,3,5,$,42.8624199,-112.4507434,Pocatello,ID,54255,5
Kiwi Loco,12,4,$,42.9051247,-112.451683,Pocatello,ID,54255,5
Cold Stone Creamery,3,4,$$,42.8837,-112.45224,Pocatello,ID,54255,5
Tastee Treet,3,5,$,42.9287,-112.46698,Chubbuck,ID,13922,5
Yellowstone Drug Store,2,4,N/A,43.23536,-108.10815,Shoshoni,WY,649,6
Mimi's Diner,10,4,$$,43.2352646,-108.1179494,Shoshoni,WY,649,6
Dairy Queen,3,4.5,$,43.03248596,-108.3801117,Riverton,WY,10615,2
Philly's & Cream,3,4.5,$$,43.23576,-108.10421,Shoshoni,WY,649,6
Serendipity Cafe,3,5,$,42.84623,-106.26653,Casper,WY,55316,1
Staab's Drive Inn,3,4.5,$,42.67813631,-103.4137372,Crawford,NE,997,1
Edgar's,2,5,$,42.68618368,-96.68461807,Elk Point,SD,1963,1
Scoops,2,4,$,42.77966,-96.93281,Vermillion,SD,10571,2
Dairy Queen,3,2.5,$,42.7865107,-96.9178533,Vermillion,SD,10571,2
De Zoete Winkel,2,4.5,$,42.99749359,-96.0482955,Orange City,IA,6004,1
Dairy Dandy Drive-In,2,3,N/A,43.1786884,-95.85744022,Sheldon,IA,5188,2
Addy Mae's Sandwich & Coffee Shop,2,3.5,N/A,42.96400257,-94.4448946,West Bend,IA,785,1
Dairy Queen,1,5,N/A,43.1118088,-94.6914063,Emmetsburg,IA,3904,2
Birdsall Ice Cream,22,4.5,$,43.15684,-93.20152,Mason City,IA,28079,6
Lake Coffee and Ice Cream,8,5,$,43.14306445,-93.3889617,Clear Lake,IA,7777,6
Belmond Drive-In,5,4.5,$,42.84421053,-93.61663599,Belmond,IA,2376,1
Orange Leaf Frozen Yogurt,2,4,$,43.1481821,-93.2622973,Mason City,IA,28079,8
Scoopy Doos Ice Cream and More,2,5,$,43.26411645,-93.63818049,Forest City,IA,4151,2
It's All Good,1,5,$,42.3136,-93.43463,Radcliffe,IA,545,2
Dairy Queen,2,1.5,N/A,43.14759,-93.25368,Mason City,IA,28079,8
4 Queens Dairy Cream,20,4.5,$,42.53754044,-92.46135712,Cedar Falls,IA,39260,18
Brick House Frozen Yogurt,10,4.5,$,42.50969,-92.4217,Cedar Falls,IA,39260,24
Hansen's Dairy Moo Roo,7,4.5,$,42.46911176,-92.35730921,Waterloo,IA,68406,24
Freddy's Frozen Custard & Steakburgers,22,4,$,42.45640945,-92.30895233,Waterloo,IA,68406,22
Duos Coffee & Ice Cream,11,4.5,$,42.725376,-92.480824,Waverly,IA,9874,3
Menchie's Frozen Yogurt,7,4.5,$,42.48374436,-92.44162801,Cedar Falls,IA,39260,22
Cold Stone Creamery,2,4,$,42.5126351,-92.433744,Cedar Falls,IA,39260,24
Hansen's Dairy,1,5,$$,42.52144807,-92.44447341,Cedar Falls,IA,39260,22
Hobson's Dairy Queen,3,4.5,$,42.72494507,-92.47602081,Waverly,IA,9874,3
Dairy Queen,4,3.5,$,42.49632,-92.38158,Waterloo,IA,68406,24
The Sweet Spot,1,5,$,42.673004,-92.337509,Denver,IA,1780,3
Yogurt Pro,1,3,$,42.511333,-92.427019,Cedar Falls,IA,39260,24
Dairy-Kone,1,3,$,42.46824011,-92.05825277,Jesup,IA,2520,2
4 Queens Dairy Cream,4,3,$,42.47634125,-92.28672028,Evansdale,IA,4751,18
Flavor Stop,1,4,N/A,42.48838,-92.30997,Waterloo,IA,68406,22
Dairy Queen Store,2,3,$,43.06016159,-92.67320251,Charles City,IA,7652,2
Dairy Queen,1,4,N/A,42.4863396,-92.3507767,Waterloo,IA,68406,24
Joe's Pizza,12,5,$,42.7800293,-91.0953064,Guttenberg,IA,1919,1
Sadie's Sweet Shop,5,3.5,$,43.0256435,-91.1744399,McGregor,IA,871,8
The Local Oven,2,5,$,43.0519328,-91.1445594,Prairie du Chien,WI,5911,8
Dairy Queen,1,3,$$,43.0364099,-91.13805,Prairie Du Chien,WI,N/A,8
Culver's Frozen Custard,4,3.5,$,43.02864075,-91.12908936,Prairie Du Chien,WI,N/A,8
Happy Joe's,4,5,N/A,42.47497741,-91.11309528,Dyersville,IA,4058,4
Dairy Queen,4,4,$,42.4707794,-91.1165009,Dyersville,IA,4058,4
Dairy Queen,3,2,$,42.48434,-91.47658,Manchester,IA,5179,2
WW Homestead Dairy,2,5,N/A,43.26024,-91.4727,Waukon,IA,3897,2
Three Sisters Sweet Shoppe,6,5,$,42.3187315,-90.2226466,Elizabeth,IL,761,2
American Old Fashioned Ice Cream Parlor,23,2.5,$,42.4163646,-90.4282792,Galena,IL,3429,4
Grab a Cone,1,5,N/A,42.9663315,-90.4206314,Montfort,WI,718,1
Central 52,3,5,N/A,42.70130554,-89.86692825,Argyle,WI,857,2
Culvers,2,4.5,$,42.97195053,-90.12678528,Dodgeville,WI,4693,1
Dee's Cheese 'n More,1,4,N/A,43.00885,-89.73308,Mount Horeb,WI,7009,1
Yellowstone Dairy Bar,1,4,$,42.7609,-89.95878,Blanchardville,WI,825,2
Happy Joe's Pizza & Ice Cream Parlor,23,2.5,$$,42.40686,-90.41916,Galena,IL,3429,4
Lena Drive Inn,1,3,$,42.38379,-89.82884,Lena,IL,2912,2
Culver's Frozen Custard,14,4,$,43.27074432,-89.72991943,Sauk City,WI,3410,2
L A Drive Inn,1,3,N/A,42.35700488,-90.00501305,Stockton,IL,1862,2
Frostie Freeze,18,5,$,42.93213654,-88.83969116,Fort Atkinson,WI,12368,3
Mocha Moment,49,4.5,$,42.66551793,-89.03130747,Janesville,WI,63575,9
Dairyhaus,28,4.5,$$,42.45282745,-89.07308197,Rockton,IL,7685,20
Frostie Freeze,6,4.5,$,42.6795616,-89.0414276,Janesville,WI,63575,9
M & M Dari Ripple,5,5,$,42.49091,-89.03859,South Beloit,IL,7892,14
La Michoacana,13,5,$,43.1295929,-89.3090744,Madison,WI,233209,17
Cone Zone,6,5,$,42.7735097,-88.96066345,Milton,WI,5546,10
Cold Stone Creamery,4,4.5,$$,42.71844,-88.97953,Janesville,WI,63575,10
Culver's,13,4,$,42.71435693,-89.0008691,Janesville,WI,63575,9
Culver's,36,4.5,$,42.83239,-89.02533,Edgerton,WI,5461,3
Darien Ice Cream Shoppe,4,5,N/A,42.599917,-88.708765,Darien,WI,1580,4
Dairy Depot,9,5,$,42.30942917,-89.05701447,Loves Park,IL,23996,28
Sassy Cow Creamery,25,4.5,$,43.283214,-89.21099,Columbus,WI,4991,10
Mullen's Dairy Bar,25,3.5,$,43.19503,-88.72681,Watertown,WI,23861,6
Lil Cheeky Ice Cream,2,5,N/A,42.69540069,-89.0133689,Janesville,WI,63575,9
McFarland House Cafe,11,4,$,43.01299861,-89.28909123,McFarland,WI,7808,8
Orange Leaf Frozen Yogurt,23,3,$,43.167659,-89.26993322,Sun Prairie,WI,29364,18
Timber Creek Pizza,16,3,$$,43.07932846,-88.90937224,Lake Mills,WI,5708,2
Capputan LLC,3,4.5,$$,42.93104553,-88.83924103,Fort Atkinson,WI,12368,3
Culver's,10,3.5,$,42.52496719,-88.98802185,Beloit,WI,36966,14
Culver's Frozen Custard,11,4.5,$,43.17802429,-89.23878479,Sun Prairie,WI,29364,18
Northwoods Premium,3,4.5,$$,42.49896012,-89.03586857,Beloit,WI,36966,14
What's Brew'n In Sun Prairie,15,4,$,43.18873,-89.27854,Sun Prairie,WI,29364,18
Dairy Queen,2,3,$,42.6796608,-89.0481033,Janesville,WI,63575,9
Culver's,14,3.5,$,43.08371,-89.30756,Madison,WI,233209,18
Culvers of Delavan,6,4,$,42.62856,-88.610194,Delavan,WI,8463,4
Culver's Frozen Custard,13,4,$,42.31820679,-88.98506165,Rockford,IL,152871,32
Culver's,17,3,$,43.12507629,-89.30830383,Madison,WI,233209,18
Patty's Deli,3,5,$,42.63286,-88.64747,Delavan,WI,8463,4
Taylor Company,1,5,N/A,42.4609616,-89.0676277,Rockton,IL,7685,16
Yumberry Frozen Yogurt,1,5,$,42.3656474,-89.0341058,Machesney Park,IL,23499,28
Culver's,6,3,$,43.0139084,-89.3021317,Mc Farland,WI,N/A,10
Blu's Froyo Shoppe,2,4,N/A,42.7801199,-89.29856,Evansville,WI,5012,1
Culver's,2,3,$,42.67210878,-88.97785507,Janesville,WI,63575,9
Dari Fair,3,4.5,$,42.301661,-89.1117529,Rockford,IL,152871,28
Culver's Frozen Custard Restaurant,6,2.5,$,42.94075394,-88.86107635,Fort Atkinson,WI,12368,3
Dairy Queen,13,1,$,43.0850906,-89.3009491,Madison,WI,233209,18
La Michoacana,2,5,$,42.48962222,-89.03895408,South Beloit,IL,7892,14
Dairy Queen,7,4,$,43.1824799,-89.2252502,Sun Prairie,WI,29364,18
Dairy Queen,5,1.5,$$,42.53190231,-89.01971436,Beloit,WI,36966,14
Dq Grill & Chill,2,5,$,42.31772,-89.03193,Rockford,IL,152871,28
Dairy Queen,1,1,N/A,42.67871,-89.00316,Janesville,WI,63575,9
Acapulco Delights,1,4,N/A,42.63318,-88.6456199,Delavan,WI,8463,4
Culver's of Watertown,3,3.5,$,43.17200089,-88.73311615,Watertown,WI,23861,6
3 Maria's,2,5,N/A,43.19209395,-88.72244574,Watertown,WI,23861,6
Huskies Deli & Dairy,1,4,$,42.33762,-89.05429,Machesney Park,IL,23499,30
The Dairy Bean,5,3.5,$,42.34838,-88.84844,Poplar Grove,IL,5023,17
Rock Cut Concessions,2,5,N/A,42.3411054,-88.9733743,Loves Park,IL,23996,33
Dairy Queen,3,2.5,N/A,42.319382,-88.978691,Loves Park,IL,23996,32
Dairy Queen,3,1.5,$,42.4062,-88.61435,Harvard,IL,9447,1
Purple Door Ice Cream,267,4.5,$,43.029226,-87.912999,Milwaukee,WI,594833,45
Leon's Frozen Custard,303,4.5,$,42.987758,-87.9485309,Milwaukee,WI,594833,50
Scoops Ice Cream & Candy,22,4.5,$,42.583498,-87.820408,Kenosha,WI,99218,5
Kopp's Frozen Custard,367,4.5,$,42.9586108,-88.009318,Greenfield,WI,36720,49
Nite Owl Ice Cream Parlour & Sandwich Shoppe,83,4.5,$,42.95949,-87.89879,Milwaukee,WI,594833,41
Kopp's Frozen Custard,413,4.5,$,43.114612,-87.917171,Glendale,WI,12872,38
Babe's Ice Cream & Desserts,74,4,$,43.0033751,-87.9046445,Milwaukee,WI,594833,46
Yo Factory,75,4,$,43.0595414,-87.886231,Milwaukee,WI,594833,40
Daddy Yo's Frozen Yogurt,25,5,$$,42.95553595,-88.00539773,Greenfield,WI,36720,48
MyYoMy! Frozen Yogurt,64,4,$,43.030559,-87.910039,Milwaukee,WI,594833,45
YoFresh Yogurt Cafe,21,4,$$,42.8861236,-87.912987,Oak Creek,WI,34451,15
Fro Zone,43,2.5,$$,43.0530949,-87.8946662,Milwaukee,WI,594833,41
Sandy's Popper,18,4.5,$,42.58578873,-87.8184967,Kenosha,WI,99218,5
Yo Mama!,99,4.5,$,43.05012631,-88.00739827,Wauwatosa,WI,46396,53
La Morelia Natural,4,5,$,42.58078616,-87.84649334,Kenosha,WI,99218,5
Kopp's Frozen Custard,209,4,$,43.03685379,-88.14752197,Brookfield,WI,37920,25
Gilles Frozen Custard Drive-In,109,4,$,43.0352282,-88.0062848,Milwaukee,WI,594833,52
Cold Spoons Gelato,55,4,$,43.05022,-87.98729,Milwaukee,WI,594833,51
Skoops,3,5,$$,42.80101,-87.82218,Racine,WI,78860,7
Shirl's Drive In,21,4,$,42.55911636,-87.82504272,Kenosha,WI,99218,5
Dockside Ice Cream,16,4.5,$,42.3609551,-87.82451458,Waukegan,IL,89078,3
Oscar's Frozen Custard,48,4,$,43.00111,-88.04646,Milwaukee,WI,594833,46
Northpoint Custard,63,4,$,43.0580411,-87.87658924,Milwaukee,WI,594833,40
Frostie Bites,23,4.5,$,42.3790949,-88.0701299,Round Lake Beach,IL,28175,6
Niemann's Home Made Chocolate Shop,10,4.5,$,43.050318,-88.006303,Wauwatosa,WI,46396,53
Oscar's Frozen Custard,30,3,$,42.91744,-87.95066,Franklin,WI,35451,22
On The Bus,17,4,$,43.03524,-87.9081,Milwaukee,WI,594833,44
Kitt's Frozen Custard Drive-In,16,4.5,$,43.09026718,-87.99979401,Milwaukee,WI,594833,53
The Twisted Cow,26,3.5,$$,42.40864182,-88.03014374,Lindenhurst,IL,14462,6
Lee's Dairy Treat,24,4,$,43.016892,-88.088173,Brookfield,WI,37920,30
Dairy Queen,6,3.5,$,42.7599678,-87.80171967,Racine,WI,78860,2
Culver's,14,4,$,42.7256622,-87.9567795,Racine,WI,78860,2
Ferch's Malt Shoppe & Grille,54,3.5,$$,42.94111826,-87.99592249,Greendale,WI,14046,37
Yo Mama!,12,4,$,43.0592113,-88.1263794,Brookfield,WI,37920,27
Culver's,23,3.5,$,42.58833313,-87.88308716,Kenosha,WI,99218,5
Tastee Twist,5,4,$,43.06200027,-87.92829895,Milwaukee,WI,594833,44
Pop's Frozen Custard,39,4.5,$,43.1755551,-88.11425082,Menomonee Falls,WI,35626,10
Tastee Freez,30,4,$,42.345092,-88.041252,Grayslake,IL,20957,6
Rj Ice Cream,4,5,N/A,43.04349122,-88.07973975,Elm Grove,WI,5934,29
Oberweis,43,3.5,$,42.3787207,-87.9390444,Gurnee,IL,31295,6
Dairy Queen Brazier,5,4,$,42.8852081,-87.9101868,Oak Creek,WI,34451,14
